BUY,317.8,318.53250306022164
SELL,319.8,318.18843060612915
BUY,318.1,318.4843534000533
SELL,319.0,318.56057389341186
BUY,316.9,318.3502610999931
SELL,317.75,316.90133201509644
BUY,316.3,317.2062414115947
SELL,324.7,318.01868643826634
BUY,326.4,328.09966461345647
SELL,329.0,328.2534901343924
BUY,327.45,328.17705819805263
SELL,328.4,327.60722392269406
BUY,325.8,327.20431695033346
SELL,327.6,327.12107804333374
BUY,324.9,327.42269348264034
SELL,327.05,326.64841637334195
BUY,326.15,326.72533406513867
SELL,327.0,326.36294683513995
BUY,326.15,326.65529272043045
SELL,327.25,326.5137161186065
BUY,326.5,327.2230535131703
SELL,325.9,325.12271808767423
BUY,325.0,325.35113003023935
SELL,326.2,325.44038906832054
BUY,327.7,328.2494089528354
SELL,326.75,325.47329551428976
BUY,323.85,326.3566605150873
SELL,319.4,317.4666601151446
BUY,324.0,324.5066532647066
SELL,323.05,322.5278399380537
BUY,322.35,322.8845948570629
SELL,322.0,320.9162036607308
BUY,320.65,321.4776355632808
SELL,325.0,321.9953852100698
BUY,333.85,334.3083559089451
SELL,328.0,327.63559999337895
BUY,329.05,330.1712552494424
SELL,331.0,330.2610035813476
BUY,330.0,330.3549040002736
SELL,329.45,328.82726267284255
BUY,328.4,328.9326160182691
SELL,331.0,329.09447208750794
BUY,330.2,331.3849471093462
SELL,332.35,331.4675223718345
BUY,332.0,332.358071739923
SELL,333.55,332.26475906270224
BUY,330.45,333.48449076831105
SELL,323.85,323.3112143188629
BUY,325.95,327.4065508639643
SELL,327.25,326.7799375970463
BUY,328.2,328.8427489857987
SELL,330.95,328.8515216371357
BUY,330.1,330.5884095036794
SELL,332.1,330.84437617792554
BUY,340.2,340.7751223383922
SELL,340.35,339.8772850780282
BUY,338.45,340.02178356025314
SELL,342.0,340.3608187067531
BUY,341.2,343.2546801665655
SELL,332.85,332.1730899726118
BUY,336.2,337.37117577917275
SELL,337.45,336.7380379829882
BUY,336.0,337.1624885099907
SELL,337.65,336.87642472076453
BUY,336.4,337.55980351534726
SELL,330.55,329.84722721249994
BUY,327.75,329.70154212816186
SELL,329.7,328.71462545431183
BUY,328.85,329.3952104295366
SELL,330.0,329.0363742154146
BUY,328.2,329.33199379457983
SELL,325.45,324.5660761242063
BUY,321.0,324.3029381939969
SELL,318.3,317.4919772103307
BUY,317.85,319.4222024227746
SELL,319.6,319.1917121892116
BUY,318.55,320.18419603025325
SELL,319.5,318.9840747158524
BUY,321.15,321.7485262578262
SELL,316.85,315.44483862476267
BUY,315.55,315.98974542155685
SELL,316.35,316.0240146102215
BUY,323.0,323.57245831078876
SELL,318.25,317.75159006798464
BUY,314.3,317.0847828498756
SELL,311.6,311.2176440510196
BUY,310.85,311.1826719393527
SELL,311.7,311.09663377387415
BUY,310.9,311.23792481024407
SELL,312.25,311.3124788666123
BUY,310.0,311.2117317082842
SELL,312.05,310.9462608096615
BUY,317.85,318.5556590330699
SELL,318.65,318.2283676604646
BUY,317.35,318.57496535980596
SELL,319.7,318.3880123933536
BUY,317.5,318.4739031715703
SELL,319.8,315.75428910806596
BUY,325.85,327.05012247546364
BUY,311.45,312.3199784085027
SELL,312.6,311.2028312627883
BUY,310.4,312.24393453261365
SELL,312.0,311.6720205573834
BUY,316.5,317.0885077490096
SELL,317.3,316.90924389932565
BUY,315.15,316.4950126162845
SELL,318.0,315.9200362180876
BUY,318.0,318.32842455471996
SELL,314.5,313.46054887748636
BUY,312.9,317.05392653244974
SELL,310.7,309.72460354958696
BUY,309.65,310.1527233811248
SELL,310.5,310.0270889726024
BUY,310.05,311.4530417645542
SELL,309.6,308.73668842394267
BUY,312.65,313.6491541536724
SELL,315.75,313.0728392067346
BUY,323.7,324.13748492700705
SELL,324.35,323.91573851755595
BUY,327.55,327.9851853490103
SELL,327.15,326.2495206623727
BUY,326.8,327.59471381419434
SELL,330.05,328.0495628161787
BUY,329.2,329.81086130926604
SELL,332.5,330.7201231597618
BUY,337.9,338.39500448840727
SELL,338.9,338.47132168204314
BUY,338.2,338.97254760676947
SELL,339.65,338.7176144610448
BUY,337.55,338.5863813645851
SELL,330.6,330.1337776582684
BUY,334.25,334.6990046052712
SELL,335.1,334.6318941368017
BUY,334.0,334.6267029793578
SELL,335.3,334.4829246354941
BUY,337.65,338.198954646076
SELL,337.45,336.8470927957021
BUY,333.15,336.2875061403423
SELL,334.6,333.4825260387433
BUY,333.5,334.04086136301373
SELL,332.45,331.876887079443
BUY,331.35,331.7832652867201
SELL,333.85,332.5913456518894
BUY,339.35,340.4681983676326
SELL,340.5,339.3352741332572
BUY,339.1,339.6602361355217
SELL,340.05,339.64908941120865
BUY,339.3,339.6503911566796
SELL,343.0,340.2751145904165
BUY,339.45,340.58889377949157
SELL,338.75,337.88762515835924
BUY,336.2,338.0430213655447
SELL,337.3,336.87978772792815
BUY,339.6,340.35725195786927
SELL,343.85,341.35175692631304
BUY,341.25,342.42909135765876
SELL,342.7,342.1936775400388
BUY,341.1,342.04460918825293
SELL,333.75,333.22979524426165
BUY,332.0,333.2347696539066
SELL,335.15,333.3477927531585
BUY,335.0,336.8184601510605
SELL,330.0,328.7605573779028
BUY,329.0,329.5805569656344
SELL,327.8,326.22463507988
BUY,335.35,335.9116682398878
SELL,337.0,335.82348139015716
BUY,330.0,335.31962831838024
SELL,333.45,332.8972156564828
BUY,335.0,335.63340062127037
SELL,335.2,334.6722836508231
BUY,336.4,337.8157920813766
SELL,339.05,337.5340236115736
BUY,335.0,337.08721948998857
SELL,336.75,336.33861845791284
BUY,333.7,336.1824427287883
SELL,337.1,332.07885625612454
BUY,334.2,335.8177693874918
SELL,335.2,334.85569434059386
BUY,333.6,334.79541637065404
SELL,335.0,334.3864297035414
BUY,335.45,336.83973441853914
SELL,337.0,335.1015979376219
BUY,336.6,337.1534515876504
SELL,337.65,337.20068571663074
BUY,342.25,343.7854657678201
SELL,341.55,341.1103076216717
BUY,340.95,342.29640969718065
SELL,346.0,342.08316957486505
BUY,342.0,343.2266707165801
SELL,345.9,343.24592950111884
BUY,348.95,349.6985503607903
SELL,345.5,344.923523700372
BUY,347.8,348.3225378737744
SELL,335.0,334.5271929943133
BUY,337.25,337.60297972463786
SELL,338.0,337.28375930872613
BUY,339.3,339.9084571661832
SELL,340.75,339.93186631810977
BUY,339.1,339.96228520658786
SELL,340.05,339.5861743344194
BUY,339.35,339.75695127796854
SELL,334.35,333.2802202369509
BUY,337.0,337.42542054114244
SELL,337.35,336.8912541209368
BUY,334.55,336.20221722531545
SELL,335.25,334.18758877990695
BUY,333.5,334.74611801250734
SELL,334.25,332.8639156179335
BUY,340.0,340.5356922033622
SELL,341.7,340.4557799070563
BUY,338.8,341.38578468774233
SELL,342.0,341.0459773142496
BUY,340.5,340.9960657561156
SELL,341.65,341.08012888748846
BUY,339.8,341.33964660939654
SELL,341.65,340.95207037759076
BUY,343.25,343.6876936039481
SELL,344.95,344.05573474162236
BUY,343.0,343.87100196731427
SELL,343.95,343.6047938453372
BUY,343.75,345.16480759960393
SELL,341.2,339.80477121022204
BUY,337.65,341.2056547127601
SELL,340.85,337.5356326049737
BUY,335.0,338.2800400301977
SELL,337.45,336.26142043037675
BUY,336.35,337.3873821749554
SELL,335.25,334.72315043866
BUY,333.95,334.7359891111294
SELL,339.6,335.5800848046118
BUY,337.95,341.08612171249905
SELL,340.0,338.9737666684257
BUY,338.9,340.35338078565525
SELL,342.4,338.53114688228413
BUY,341.75,342.41194941795516
SELL,345.0,342.6571966333804
BUY,357.1,357.4937723856042
SELL,360.05,357.775691447131
BUY,357.95,358.41798392926137
SELL,359.0,358.2302318709115
BUY,356.85,359.2641695863462
SELL,359.9,359.01915110306714
BUY,358.0,358.93047223831894
SELL,357.3,356.6478984962668
BUY,358.95,359.3114288006859
SELL,360.0,359.35805248150274
BUY,359.15,360.42721853326026
SELL,354.45,353.34361241976444
BUY,356.0,356.8148396537028
SELL,357.5,356.8755250780956
BUY,364.45,364.98730678687934
SELL,365.6,365.0856568356195
BUY,364.2,365.16727441467464
SELL,365.0,364.28663518043845
BUY,363.85,364.4578386558222
SELL,364.95,364.4523350410892
BUY,363.2,364.5146426618865
SELL,363.9,363.20307622381864
BUY,359.0,362.9320902982785
SELL,360.95,359.545332888053
BUY,361.0,362.3314160188022
SELL,363.6,362.60246650833113
BUY,363.75,364.411295567107
SELL,365.8,364.724361082941
BUY,367.1,367.78747701764576
SELL,368.5,367.72924775615405
BUY,367.35,367.7595152450297
SELL,362.0,360.86341872423986
BUY,358.4,360.10531795196925
SELL,361.0,359.9717343913505
BUY,364.1,364.62628155421515
SELL,366.0,364.03272441785936
BUY,365.45,365.9428439515353
SELL,365.3,364.88211634326404
BUY,357.6,362.40015188658555
SELL,359.0,357.6816968693469
BUY,356.45,357.6171921621052
SELL,357.55,357.16434397097487
BUY,355.0,356.9916567139899
SELL,353.35,352.9581529937397
BUY,351.6,352.69483895235066
SELL,353.0,352.4226237788556
BUY,355.1,355.8525567588398
SELL,356.6,355.31396748180754
BUY,355.15,356.8771613625954
SELL,357.6,355.7859097838489
BUY,355.8,356.2867636172389
SELL,356.3,355.8097277224564
BUY,355.8,356.9412411907606
SELL,355.0,354.07250785265916
BUY,358.2,358.6287037889743
SELL,359.4,357.68124059615025
BUY,357.0,358.60411006331634
SELL,358.25,357.6792659044349
BUY,369.05,369.46216496013955
SELL,370.4,369.57094991000275
BUY,392.45,394.6402971936712
SELL,393.35,390.1583629654006
BUY,388.0,390.4763635591264
SELL,390.2,388.737538631162
BUY,388.45,388.94997807389996
SELL,390.2,389.06888631208415
BUY,387.35,390.8015589143724
SELL,383.0,381.162745139181
BUY,387.0,388.8354389613554
SELL,389.45,388.5154700246401
BUY,392.0,393.74128316587365
SELL,393.9,392.36374891494404
BUY,391.0,392.96344756243263
SELL,390.9,390.2102305732759
BUY,389.2,391.52857283610865
SELL,387.7,386.61979084871325
BUY,385.0,385.91053110640775
SELL,386.2,385.29026100200196
BUY,384.5,385.4052691860461
SELL,386.15,385.39818954118084
BUY,387.45,389.0447838942321
SELL,383.75,382.98070690513816
BUY,382.05,383.62378217026657
SELL,385.7,383.8336929410721
BUY,393.6,393.99976323648366
SELL,396.2,394.16072890062304
BUY,392.65,394.3107746759383
SELL,392.5,391.9013815402626
BUY,395.3,396.5782924141539
SELL,396.0,394.8013135030462
BUY,398.95,399.84853057430024
SELL,401.05,399.60559445072334
BUY,399.2,399.7772016817946
SELL,400.7,400.1810642873994
BUY,397.45,399.7266114123131
SELL,400.85,398.9920316194839
BUY,399.9,400.93632837267427
SELL,396.0,395.55944038419256
BUY,394.0,395.4145899557592
SELL,396.45,394.04132626285656
BUY,396.45,396.9417890780275
SELL,397.95,397.04136307461323
BUY,419.6,421.3983898651046
SELL,422.1,421.0534828086629
BUY,420.95,422.75465749770063
SELL,420.7,419.4180167238206
BUY,420.55,421.04506076799544
SELL,422.25,421.11706758300494
BUY,420.0,421.2764151760847
SELL,422.0,420.5025778322015
BUY,419.8,420.9232446976292
SELL,421.05,420.30263540345294
BUY,419.1,421.0482294030579
SELL,418.85,417.2548302721114
BUY,417.4,418.174282644895
SELL,416.2,414.94028855977916
BUY,415.0,415.5110921644577
SELL,419.2,415.7421770353194
BUY,415.15,418.13872312996483
SELL,417.45,416.9646513213425
BUY,417.85,419.01017195872095
SELL,419.9,417.60548892744123
BUY,427.25,427.86579895855283
SELL,428.75,427.9302860675306
BUY,436.0,436.56126390150536
SELL,436.6,435.87995810776596
BUY,441.1,442.38805763653977
SELL,442.0,440.36039850761875
BUY,439.55,440.82793046098493
SELL,444.55,441.1485065830185
BUY,441.2,441.87943691524345
SELL,437.55,436.28572340633036
BUY,435.0,437.2388797863903
SELL,433.6,431.46296205653556
BUY,433.0,433.94480632150504
SELL,427.55,426.70990662463146
BUY,426.3,426.86233046558306
SELL,424.9,423.1475003644494
BUY,422.0,423.6473400993024
SELL,428.45,423.19991573132376
BUY,429.75,431.1709307662037
SELL,429.75,428.19069841152304
BUY,427.5,429.5625212050015
SELL,431.9,429.076994483584
BUY,440.0,442.44999564614574
SELL,440.3,438.8015413382644
BUY,438.0,439.507186065263
SELL,433.3,432.13418537022363
BUY,430.95,432.16692795174856
SELL,426.8,425.7552864150173
BUY,436.0,437.05807762537256
SELL,438.0,436.6138458909177
BUY,438.0,439.2310622770712
SELL,439.85,438.79759207390515
BUY,442.2,442.8116812383509
SELL,433.7,432.1822569522737
BUY,430.65,432.8764139237969
SELL,436.4,432.10249978211414
BUY,441.65,442.87411834811513
SELL,444.0,442.875850331909
BUY,440.1,443.60473511030074
SELL,440.8,439.7330137509158
BUY,445.9,448.0906554757285
SELL,428.55,426.9511098885093
BUY,419.0,426.2801690105003
SELL,420.0,416.9795666261739
BUY,412.9,417.68999441679824
SELL,416.7,416.1328473469083
BUY,418.55,421.5153209575525
SELL,416.05,415.0763597338428
BUY,411.0,415.22046638721827
SELL,414.15,413.4931834612155
BUY,409.15,412.5945638164687
SELL,410.7,409.8150838559687
BUY,410.0,410.6966689021991
SELL,412.4,410.6912794798274
BUY,414.15,416.2247112461956
SELL,413.0,409.9618910166398
BUY,412.0,413.137118945754
SELL,416.05,412.68758033459324
BUY,407.0,411.2332132703375
SELL,402.6,401.8437679332981
BUY,401.0,402.33737566934514
SELL,401.5,400.869568967473
BUY,401.4,402.6173786113883
SELL,404.15,400.8998340456978
BUY,403.0,405.67593000592194
SELL,408.25,405.82447881164774
BUY,415.1,415.8772939527636
SELL,416.4,415.7743609458001
BUY,431.6,432.22664621750795
SELL,426.6,425.9021531009162
BUY,424.9,425.97042898476207
SELL,418.8,416.7183016415034
BUY,416.05,416.83201491212856
SELL,417.85,417.0164749228762
BUY,416.6,417.21937401796725
SELL,421.45,417.63189471731494
BUY,414.0,418.181540707392
SELL,416.45,415.2815228978426
BUY,422.7,423.1891049036474
SELL,420.8,419.8113696282942
BUY,422.0,422.71784316501225
SELL,427.75,423.8794542827074
BUY,439.35,440.34418851949783
SELL,441.0,440.25211312048185
BUY,439.35,441.39580642120933
SELL,441.4,440.527668897761
BUY,441.65,442.75350620163755
SELL,439.75,438.89836860232674
BUY,438.6,439.34226294470847
SELL,437.25,436.7013820273047
BUY,435.0,436.85326624093426
SELL,434.2,433.16224332948644
BUY,436.7,437.36530411964617
SELL,436.7,436.1762944434419
BUY,430.2,435.8215477463061
SELL,437.0,432.31558379038773
BUY,435.45,436.5991735170116
SELL,437.2,436.61336014421994
BUY,446.8,449.17288881273305
SELL,448.8,447.197405934188
BUY,446.7,448.16324345424937
SELL,448.6,446.86435490885
BUY,456.3,457.2214764741513
SELL,457.45,456.8950629898422
BUY,456.0,457.03641500233476
SELL,458.25,457.1887831452568
BUY,457.4,457.88266623349136
SELL,460.0,458.76389499362716
BUY,459.5,460.9179837331137
SELL,450.65,450.09268692280335
BUY,451.15,452.60792942996306
SELL,454.05,452.99021115142347
BUY,452.25,453.37090342678556
SELL,454.0,453.02216331297416
BUY,450.65,453.2157402413006
EOD SELL,453.5,453.2672484203197
